,calls,minutes,messages,mb_used,is_ultra
1125,2.0,35.43,6.0,2745.8299999999995,0
1126,93.0,628.5899999999998,41.0,19309.709999999995,0
1127,71.0,457.93,51.0,16559.23,0
1128,13.0,118.15,6.0,4961.28,0
1129,71.0,453.98,43.0,13603.54,0
1130,69.0,465.96,12.0,14982.270000000002,0
1131,15.0,119.2,19.0,4294.0,0
1132,51.0,381.12000000000006,43.0,14771.91,0
1133,41.0,250.56000000000003,11.0,8678.320000000003,1
1134,17.0,138.90000000000003,10.0,3272.89,1
1135,76.0,529.09,62.0,30558.109999999993,1
1136,89.0,602.8099999999997,56.0,19293.910000000003,0
1137,52.0,378.93,117.0,23449.04,1
1138,109.0,833.51,69.0,18408.84,0
1139,34.0,175.74,82.0,18467.000000000007,0
1140,40.0,195.78999999999996,55.0,19493.38,0
1141,54.0,434.49000000000007,0.0,48351.61000000001,1
1142,203.0,1566.4500000000005,20.0,3059.86,1
1143,63.0,412.88999999999993,23.0,13945.790000000005,0
1144,58.0,413.71,29.0,21481.060000000005,0
1145,43.0,223.90000000000003,12.0,23090.88,0
1146,58.0,400.8199999999998,15.0,19335.930000000008,0
1147,75.0,511.0200000000002,49.0,17120.31,0
1148,27.0,193.88,42.0,18621.18,0
1149,51.0,363.92,38.0,21730.260000000006,1
1150,53.0,340.13999999999993,65.0,9465.94,1
1151,53.0,459.42999999999984,78.0,21131.380000000005,0
1152,58.0,368.88,92.0,13222.54,0
1153,21.0,207.13,8.0,14883.149999999998,0
1154,76.0,432.8100000000002,0.0,19394.34,1
1155,4.0,28.59,3.0,2743.76,0
1156,40.0,259.23,20.0,19102.33,0
1157,93.0,582.2500000000001,58.0,18997.74,0
1158,16.0,85.78000000000002,46.0,11903.440000000004,0
1159,42.0,318.0,71.0,19221.34,0
1160,39.0,284.29,23.0,20228.880000000005,0
1161,160.0,1072.79,16.0,6608.91,1
1162,143.0,995.57,79.0,28282.76000000001,1
1163,123.0,730.24,34.0,13512.550000000005,0
1164,37.0,267.39,0.0,15195.950000000004,0
1165,35.0,244.43000000000004,42.0,8583.78,0
1166,117.0,872.52,65.0,14487.659999999998,1
1167,90.0,656.9099999999999,49.0,17636.4,0
1168,54.0,374.45,13.0,19344.75,0
1169,55.0,298.6,6.0,14288.140000000005,0
1170,29.0,143.87,0.0,16152.110000000004,0
1171,49.0,344.92,17.0,23383.4,0
1172,144.0,1031.7899999999997,99.0,40174.34,1
1173,65.0,453.77999999999986,31.0,18811.61,0
1174,35.0,248.36,77.0,21368.519999999997,0
1175,55.0,354.26,27.0,29615.739999999987,0
1176,69.0,524.3000000000002,47.0,14684.590000000002,0
1177,59.0,424.1499999999999,45.0,11701.84,0
1178,72.0,599.3,25.0,11759.840000000006,0
1179,95.0,595.4399999999998,22.0,15746.139999999996,0
1180,122.0,821.6700000000002,56.0,9798.960000000003,0
1181,141.0,1043.8899999999996,22.0,32651.10999999998,0
1182,61.0,431.24000000000007,7.0,8977.45,0
1183,37.0,287.34,45.0,19232.579999999987,0
1184,4.0,17.78,11.0,11067.06,0
1185,68.0,467.0699999999998,62.0,27244.82,1
1186,34.0,249.38,0.0,15363.820000000005,0
1187,57.0,415.10000000000014,24.0,6087.86,0
1188,42.0,322.81000000000006,32.0,10200.04,0
1189,23.0,169.67,29.0,3998.0,0
1190,96.0,691.6499999999999,47.0,16942.030000000002,0
1191,77.0,542.2,8.0,18583.04,0
1192,15.0,129.64,0.0,5208.12,1
1193,63.0,448.69000000000005,10.0,22764.13999999999,0
1194,105.0,830.37,21.0,21165.029999999995,1
1195,66.0,462.5799999999999,100.0,11846.31,1
1196,66.0,461.84,85.0,14264.140000000005,0
1197,43.0,264.67,40.0,15592.64,0
1198,19.0,185.22,0.0,3839.4600000000014,0
1199,67.0,496.63999999999993,38.0,15961.880000000005,0
1200,68.0,476.66,41.0,24665.34,0
1201,23.0,145.37999999999997,0.0,6782.84,0
1202,49.0,316.69000000000005,46.0,17519.290000000005,0
1203,98.0,646.49,0.0,22585.009999999995,0
1204,78.0,563.86,0.0,17061.33,1
1205,65.0,444.0199999999999,77.0,9753.24,0
1206,28.0,204.69,15.0,20081.809999999994,0
1207,57.0,478.31000000000006,98.0,30343.76,1
1208,55.0,367.67,37.0,8565.22,1
1209,125.0,795.3600000000001,63.0,21447.619999999995,1
1210,83.0,588.51,0.0,18698.900000000005,0
1211,44.0,273.83,46.0,22230.63,0
1212,95.0,578.2399999999999,29.0,20622.44,0
1213,87.0,682.8799999999999,12.0,11682.790000000005,0
1214,83.0,642.1900000000003,55.0,10806.69,0
1215,53.0,354.85,10.0,21820.27,0
1216,44.0,318.99,48.0,14817.030000000002,0
1217,38.0,244.5,27.0,22060.68,0
1218,61.0,376.16000000000014,38.0,24127.800000000007,0
1219,90.0,519.05,53.0,17733.66,0
1220,22.0,142.56,61.0,18891.629999999994,1
1221,72.0,606.0600000000002,5.0,18602.93999999999,1
1222,94.0,588.73,27.0,32679.809999999994,1
1223,93.0,671.14,145.0,21441.95,1
1224,66.0,393.07999999999987,84.0,24502.47,0
1225,77.0,524.8599999999999,85.0,20894.059999999987,0
1226,52.0,341.8300000000001,68.0,15462.380000000005,0
1227,46.0,309.18000000000006,27.0,18711.2,0
1228,43.0,299.43,34.0,20494.15,0
1229,88.0,607.3900000000001,5.0,14365.65,1
1230,100.0,639.4300000000002,42.0,11230.929999999997,0
1231,13.0,82.55000000000003,4.0,2890.46,1
1232,30.0,224.39,14.0,19380.74000000001,0
1233,88.0,580.46,75.0,7325.3600000000015,1
1234,5.0,34.58,7.0,10305.719999999998,0
1235,79.0,619.7099999999998,20.0,20739.9,0
1236,75.0,512.8900000000001,51.0,22818.74,1
1237,62.0,437.35,15.0,14804.65,0
1238,0.0,0.0,30.0,20016.75,1
1239,117.0,848.4400000000003,28.0,17736.309999999998,1
1240,123.0,832.33,6.0,14670.490000000002,1
1241,88.0,565.1700000000002,0.0,15494.050000000007,0
1242,74.0,476.76000000000016,30.0,11823.13,0
1243,55.0,393.2600000000001,54.0,13618.46,0
1244,61.0,424.30000000000007,65.0,34888.18,1
1245,38.0,320.13,8.0,13026.1,0
1246,104.0,691.93,14.0,34064.29,1
1247,55.0,389.33,29.0,25047.079999999994,0
1248,0.0,0.0,20.0,18418.269999999997,1
1249,98.0,666.76,74.0,7844.430000000001,1
1250,60.0,382.02999999999986,35.0,14891.120000000004,0
1251,81.0,514.92,55.0,25022.460000000006,1
1252,16.0,94.75,7.0,2696.04,1
1253,62.0,446.8899999999999,7.0,21571.89,0
1254,37.0,256.66,35.0,8645.57,0
1255,14.0,96.95,37.0,17190.83,0
1256,60.0,424.15,66.0,30206.83,1
1257,68.0,543.4999999999999,2.0,11372.29,0
1258,68.0,544.6899999999998,16.0,15967.270000000004,0
1259,81.0,606.2,36.0,20066.09999999999,0
1260,84.0,558.2099999999998,46.0,19240.03,1
1261,80.0,552.3299999999998,23.0,18457.850000000006,0
1262,37.0,253.95,69.0,18686.08,0
1263,106.0,767.6800000000003,49.0,40801.83999999998,1
1264,80.0,688.54,39.0,11353.429999999997,1
1265,66.0,437.75,22.0,25108.55000000001,0
1266,34.0,234.74,43.0,26025.599999999995,0
1267,106.0,625.2499999999998,67.0,8309.980000000001,0
1268,72.0,578.6800000000002,50.0,15857.169999999995,0
1269,19.0,130.88,94.0,11510.830000000002,1
1270,68.0,434.33,0.0,19423.180000000004,0
1271,82.0,589.3899999999999,62.0,23861.8,0
1272,50.0,330.17,45.0,12733.870000000004,0
1273,73.0,587.4700000000003,1.0,15566.759999999998,1
1274,49.0,292.50999999999993,46.0,12751.500000000002,0
1275,63.0,499.42,17.0,9599.78,0
1276,18.0,113.18000000000002,19.0,11333.469999999998,0
1277,65.0,433.04,69.0,20639.1,0
1278,64.0,473.61999999999983,68.0,16776.809999999998,0
1279,22.0,128.51,64.0,19271.51,0
1280,3.0,12.7,0.0,492.03,1
1281,148.0,1115.6400000000003,41.0,25465.400000000005,1
1282,112.0,751.0300000000003,45.0,21470.32,1
1283,60.0,427.29,6.0,7023.770000000002,0
1284,29.0,192.29,73.0,14620.52,0
1285,64.0,432.25000000000017,14.0,20009.41999999999,0
1286,100.0,508.75999999999993,8.0,25598.869999999977,0
1287,60.0,443.64999999999986,44.0,20860.9,0
1288,6.0,26.63,5.0,370.06000000000006,0
1289,68.0,328.74,13.0,17364.329999999998,0
1290,88.0,573.4599999999998,54.0,8714.690000000002,0
1291,77.0,550.3100000000002,0.0,23130.570000000003,1
1292,23.0,163.65999999999997,19.0,4738.23,0
1293,17.0,110.9,13.0,5813.080000000001,0
1294,40.0,280.43999999999994,2.0,13934.540000000005,0
1295,105.0,763.2699999999999,10.0,33233.63,1
1296,43.0,310.0100000000001,0.0,11486.690000000004,1
1297,69.0,469.46,55.0,15362.48,0
1298,2.0,11.96,3.0,0.0,1
1299,76.0,501.1800000000002,0.0,16152.55,1
1300,73.0,603.09,19.0,9988.180000000002,1
1301,69.0,407.59,44.0,17249.51,0
1302,100.0,825.8400000000001,0.0,20273.82,1
1303,81.0,625.4900000000001,126.0,16538.89,1
1304,67.0,509.28999999999985,49.0,21074.82,0
1305,41.0,302.04,106.0,9755.950000000004,0
1306,34.0,201.37,75.0,14174.84,0
1307,19.0,112.68999999999998,12.0,4312.96,0
1308,39.0,282.30999999999995,0.0,19236.800000000007,0
1309,70.0,533.41,54.0,20011.869999999995,0
1310,15.0,92.57,14.0,22027.43,0
1311,79.0,517.9499999999998,1.0,26517.44,1
1312,93.0,688.5399999999997,18.0,14117.530000000002,1
1313,20.0,140.19000000000003,0.0,6553.24,0
1314,86.0,561.9200000000002,35.0,11141.110000000002,0
1315,68.0,528.4300000000002,54.0,17229.4,0
1316,88.0,564.56,0.0,13344.020000000004,0
1317,71.0,549.04,80.0,19205.65,0
1318,128.0,846.4999999999997,50.0,19450.33,1
1319,55.0,421.69,80.0,26894.33999999999,0
1320,81.0,518.7299999999998,71.0,32418.28000000001,1
1321,56.0,302.74,70.0,29223.17,0
1322,35.0,219.78000000000003,15.0,8210.490000000002,0
1323,74.0,492.63000000000005,2.0,27383.18,1
1324,82.0,565.6500000000002,37.0,32715.309999999987,1
1325,96.0,612.2600000000001,0.0,17911.890000000007,0
1326,185.0,1278.8699999999994,13.0,4205.46,1
1327,2.0,10.59,50.0,21507.94,0
1328,41.0,234.37000000000003,53.0,18876.63,0
1329,111.0,818.9099999999999,3.0,15530.91,1
1330,56.0,333.23,0.0,15373.480000000007,0
1331,78.0,551.49,33.0,7901.999999999999,0
1332,67.0,506.16000000000014,0.0,23867.03,1
1333,72.0,452.1200000000002,28.0,14675.92,0
1334,63.0,457.13,56.0,16211.97,1
1335,47.0,326.2399999999999,41.0,17283.04,0
1336,11.0,63.65,25.0,13013.33,0
1337,94.0,609.8200000000003,63.0,20178.279999999995,0
1338,71.0,452.14999999999986,39.0,16057.570000000003,0
1339,27.0,200.94,34.0,11627.13,0
1340,32.0,244.80000000000004,13.0,7213.580000000001,0
1341,51.0,363.52999999999986,29.0,22843.02,1
1342,43.0,326.98,0.0,7331.52,0
1343,40.0,307.94999999999993,45.0,14359.009999999998,0
1344,69.0,536.6300000000001,47.0,15988.409999999998,0
1345,66.0,513.1600000000002,97.0,21090.67,0
1346,49.0,310.7800000000001,3.0,11506.66,0
1347,23.0,147.69,30.0,18417.93,0
1348,69.0,528.67,47.0,22323.98,0
1349,93.0,720.5099999999999,71.0,14800.780000000002,0
1350,82.0,564.01,0.0,13846.03,1
1351,0.0,0.0,9.0,2923.5,1
1352,22.0,166.81,41.0,20974.449999999993,0
1353,77.0,515.5799999999998,108.0,26847.949999999993,0
1354,96.0,697.2599999999996,19.0,23036.219999999994,0
1355,72.0,495.1100000000001,34.0,15887.370000000004,0
1356,43.0,256.9,1.0,10450.48,0
1357,70.0,486.87000000000006,49.0,19080.910000000003,0
1358,54.0,397.26,0.0,10687.340000000004,0
1359,70.0,432.61,0.0,18428.599999999995,0
1360,128.0,1012.4400000000003,72.0,20324.189999999995,1
1361,38.0,272.97,47.0,18712.730000000007,0
1362,79.0,529.3899999999999,20.0,15401.899999999998,0
1363,49.0,354.92999999999984,79.0,12249.890000000005,1
1364,69.0,515.5200000000002,34.0,21231.9,0
1365,17.0,149.14,4.0,4332.45,0
1366,58.0,410.1800000000002,97.0,12172.35,0
1367,94.0,646.1100000000001,1.0,25811.639999999985,0
1368,21.0,135.88000000000002,18.0,9561.56,1
1369,28.0,202.38,0.0,33924.13,1
1370,62.0,491.52,58.0,28368.509999999984,0
1371,85.0,561.13,84.0,9406.05,1
1372,18.0,148.36,94.0,9941.3,1
1373,121.0,769.3599999999999,0.0,42437.52000000002,1
1374,167.0,1051.6899999999996,0.0,22432.590000000004,1
1375,67.0,429.1700000000001,11.0,13946.66,0
1376,122.0,848.3300000000003,0.0,17129.710000000006,1
1377,45.0,246.42,16.0,12499.780000000002,0
1378,37.0,202.36,18.0,21066.02,1
1379,77.0,480.37000000000006,33.0,20586.08,0
1380,30.0,226.20000000000005,28.0,10332.55,0
1381,63.0,403.3199999999998,65.0,16784.020000000004,0
1382,76.0,551.5799999999998,72.0,15975.989999999994,0
1383,69.0,420.57000000000016,102.0,14195.88,0
1384,80.0,467.5,0.0,21004.279999999995,1
1385,181.0,1181.8000000000004,169.0,21346.579999999994,1
1386,92.0,536.9599999999998,18.0,20193.9,0
1387,58.0,408.32000000000005,0.0,23259.65,0
1388,37.0,258.7000000000001,0.0,10928.31,1
1389,74.0,526.94,0.0,17381.509999999995,1
1390,83.0,603.2599999999999,155.0,17495.2,1
1391,35.0,202.92,25.0,12603.8,0
1392,58.0,304.2999999999999,50.0,14954.86,0
1393,72.0,462.96000000000015,1.0,11958.39,0
1394,48.0,352.5499999999999,30.0,22371.84,0
1395,56.0,483.17,52.0,16331.710000000005,0
1396,83.0,584.1699999999997,39.0,22832.66999999999,0
1397,68.0,410.61,56.0,15614.770000000004,1
1398,68.0,531.96,26.0,13654.590000000006,0
1399,50.0,359.73,102.0,3664.6,1
1400,2.0,23.53,2.0,201.08,0
1401,35.0,274.23,12.0,11389.98,0
1402,87.0,637.2600000000001,81.0,12511.370000000004,0
1403,58.0,387.39,61.0,14632.199999999995,0
1404,32.0,187.52,47.0,19373.91,0
1405,19.0,132.06,15.0,2971.51,0
1406,38.0,230.9,28.0,11324.259999999998,0
1407,55.0,331.98000000000013,0.0,12673.71,0
1408,87.0,655.24,1.0,17428.840000000004,0
1409,40.0,247.63,0.0,21420.43999999999,0
1410,42.0,333.36,48.0,14566.340000000007,0
1411,9.0,94.14,91.0,38368.57999999998,1
1412,54.0,409.79,49.0,13211.820000000003,0
1413,78.0,583.03,15.0,20350.959999999995,0
1414,44.0,287.93,9.0,27093.06999999999,0
1415,82.0,507.89,88.0,17543.37,1
1416,62.0,376.64,73.0,14286.43,0
1417,71.0,501.59,40.0,17828.400000000005,1
1418,82.0,589.9499999999998,9.0,11666.320000000003,0
1419,128.0,804.9699999999998,84.0,20562.17,1
1420,99.0,658.24,10.0,16013.78,0
1421,49.0,359.2399999999999,0.0,6088.300000000001,1
1422,99.0,705.1799999999997,24.0,19813.35,0
1423,114.0,847.5899999999997,23.0,34047.43,1
1424,68.0,467.39000000000016,29.0,26934.77,0
1425,61.0,444.39999999999986,32.0,9673.31,0
1426,184.0,1225.6999999999996,135.0,24756.400000000005,1
1427,87.0,635.3200000000003,30.0,20478.76,1
1428,68.0,453.90999999999985,48.0,17788.660000000003,0
1429,40.0,310.79,52.0,25011.090000000004,1
1430,40.0,292.65,8.0,19429.28,0
1431,43.0,314.3699999999999,43.0,10015.52,1
1432,53.0,385.24000000000007,34.0,17383.22,0
1433,56.0,405.48,63.0,14815.05,0
1434,38.0,257.36,30.0,20900.119999999995,0
1435,76.0,585.5599999999997,30.0,22165.13,0
1436,121.0,843.7199999999997,0.0,14975.999999999998,0
1437,103.0,684.77,9.0,19446.15,1
1438,6.0,15.93,83.0,17145.750000000004,1
1439,38.0,275.73999999999995,16.0,7122.540000000001,0
1440,46.0,278.1000000000001,0.0,17288.020000000004,0
1441,92.0,638.9600000000003,33.0,21265.76,0
1442,77.0,587.5399999999997,56.0,11104.28,0
1443,9.0,88.63,0.0,3390.620000000001,0
1444,88.0,619.7900000000002,19.0,20677.89,0
1445,49.0,338.0,13.0,16963.2,0
1446,123.0,794.9900000000001,27.0,21668.019999999997,1
1447,51.0,454.46,0.0,22857.34,0
1448,0.0,0.0,7.0,39419.77000000001,1
1449,55.0,398.9300000000002,20.0,16022.55,0
1450,19.0,129.01,151.0,28584.39,1
1451,45.0,333.4899999999998,50.0,17275.47,0
1452,40.0,263.64,56.0,11382.980000000005,0
1453,37.0,299.07999999999987,26.0,7619.020000000001,0
1454,71.0,544.4900000000001,35.0,14460.010000000006,0
1455,111.0,846.5699999999997,107.0,6444.3200000000015,1
1456,90.0,710.18,46.0,20697.580000000005,0
1457,42.0,333.23,29.0,23974.09000000001,0
1458,28.0,205.77,61.0,25839.0,0
1459,38.0,312.01999999999987,66.0,21645.980000000003,0
1460,86.0,643.9200000000002,0.0,25872.849999999995,0
1461,44.0,258.93,0.0,19696.73,0
1462,105.0,684.9899999999999,23.0,21883.4,0
1463,7.0,22.96,7.0,12762.989999999998,0
1464,55.0,440.66,85.0,15962.010000000002,1
1465,73.0,568.6600000000002,0.0,14545.340000000006,0
1466,31.0,172.1,25.0,31077.589999999986,0
1467,79.0,413.26,12.0,12403.15,0
1468,42.0,265.8,0.0,18664.93999999999,0
1469,115.0,747.58,98.0,12912.97,1
1470,106.0,616.8400000000001,0.0,14348.46,1
1471,53.0,405.97999999999985,0.0,24831.389999999985,0
1472,94.0,569.2200000000001,155.0,23422.79,1
1473,47.0,358.82000000000016,19.0,28000.91,1
1474,75.0,538.34,51.0,12666.970000000005,0
1475,88.0,611.6899999999998,60.0,15512.04,0
1476,46.0,309.9899999999999,10.0,25623.94,0
1477,98.0,703.1599999999999,4.0,25391.67,1
1478,35.0,276.8,139.0,21880.52,1
1479,73.0,477.26,53.0,18583.85,0
1480,72.0,526.05,24.0,19545.919999999995,0
1481,34.0,236.41000000000003,0.0,21529.27,0
1482,70.0,434.33,46.0,14439.860000000004,0
1483,38.0,275.47,115.0,22988.9,1
1484,128.0,877.5600000000003,40.0,32649.97,1
1485,77.0,526.03,137.0,20517.57,1
1486,32.0,223.69999999999996,12.0,18618.1,0
1487,52.0,360.9500000000001,17.0,9780.07,1
1488,62.0,452.8899999999999,66.0,20815.169999999995,0
1489,70.0,544.78,65.0,10547.9,0
1490,48.0,279.99999999999994,0.0,15285.139999999998,0
1491,63.0,385.08999999999986,18.0,14518.030000000002,0
1492,81.0,658.4899999999998,45.0,14999.440000000002,0
1493,100.0,729.7099999999998,55.0,18939.820000000003,0
1494,67.0,499.8700000000002,69.0,32556.54,1
1495,63.0,408.68,63.0,24970.259999999995,0
1496,69.0,479.07,69.0,16226.710000000005,0
1497,2.0,15.06,131.0,20338.160000000007,1
1498,28.0,226.31000000000003,0.0,6459.95,0
1499,5.0,47.84,9.0,14269.74,0
1500,26.0,171.70000000000005,33.0,18912.39,0
1501,22.0,134.23999999999998,13.0,8327.46,0
1502,68.0,463.5399999999999,0.0,27144.87,1
1503,42.0,329.7,67.0,12774.8,1
1504,70.0,530.32,47.0,12755.700000000004,0
1505,59.0,501.6299999999998,34.0,21634.0,0
1506,110.0,823.9,135.0,24051.189999999995,1
1507,30.0,266.46000000000004,17.0,19610.609999999993,0
1508,80.0,574.9800000000002,75.0,23750.989999999994,0
1509,38.0,249.50000000000003,44.0,7076.630000000001,0
1510,40.0,334.24,91.0,11304.14,0
1511,60.0,413.85,38.0,20262.540000000005,0
1512,30.0,223.58000000000007,51.0,10845.54,1
1513,93.0,654.0200000000002,38.0,14732.960000000005,0
1514,30.0,204.33,10.0,30084.729999999985,0
1515,47.0,250.3,57.0,12451.740000000005,0
1516,70.0,443.91,42.0,17283.550000000007,0
1517,36.0,301.49000000000007,114.0,4136.870000000001,0
1518,13.0,96.3,33.0,6750.08,1
1519,47.0,270.06000000000006,22.0,19584.72,0
1520,107.0,740.5500000000003,94.0,38888.27999999998,1
1521,136.0,860.3,0.0,24299.120000000006,0
1522,32.0,242.62000000000003,26.0,15193.890000000007,0
1523,75.0,533.3500000000001,74.0,7289.94,1
1524,41.0,215.34,7.0,10842.36,0
1525,58.0,403.84000000000015,2.0,13700.2,1
1526,81.0,462.68000000000006,73.0,15293.930000000006,0
1527,47.0,263.42,36.0,19898.12999999999,0
1528,54.0,390.18,5.0,29460.56,0
1529,69.0,453.26,18.0,14427.4,0
1530,10.0,94.06,8.0,621.63,1
1531,100.0,730.05,20.0,26582.03000000001,1
1532,26.0,209.75000000000003,11.0,17580.240000000005,0
1533,0.0,0.0,188.0,33189.499999999985,1
1534,43.0,352.4600000000001,31.0,20837.3,0
1535,74.0,456.46999999999986,157.0,10418.990000000002,1
1536,53.0,307.92000000000013,13.0,18666.460000000006,0
1537,64.0,445.52,17.0,13740.130000000005,0
1538,49.0,323.04,0.0,21078.01999999999,0
1539,89.0,654.9599999999998,0.0,26837.72,1
1540,27.0,154.71,22.0,14762.919999999998,0
1541,84.0,587.3700000000001,0.0,21818.290000000005,0
1542,66.0,430.01999999999987,20.0,12049.53,0
1543,83.0,572.0299999999999,148.0,19930.29,1
1544,89.0,637.5200000000002,104.0,11595.910000000002,0
1545,30.0,166.51000000000005,77.0,12199.430000000002,0
1546,37.0,266.45000000000005,224.0,31942.4,1
1547,61.0,389.2299999999999,62.0,14661.640000000005,0
1548,112.0,783.6199999999997,82.0,33067.639999999985,1
1549,52.0,382.77000000000015,56.0,22361.109999999993,1
1550,92.0,696.1699999999997,21.0,19068.23,0
1551,74.0,555.2500000000001,27.0,25718.19,1
1552,105.0,724.57,158.0,39930.070000000014,1
1553,37.0,296.79,17.0,9979.440000000002,0
1554,82.0,618.3500000000001,56.0,19343.019999999997,0
1555,20.0,170.0,94.0,9507.71,1
1556,26.0,159.72999999999996,49.0,16810.98,0
1557,40.0,287.69,39.0,27823.72,0
1558,51.0,402.73999999999984,14.0,20391.139999999992,0
1559,106.0,781.3699999999999,26.0,37962.30999999998,1
1560,91.0,525.67,0.0,18857.58,0
1561,59.0,486.6700000000001,0.0,13432.299999999996,1
1562,14.0,95.94,0.0,2920.15,0
1563,16.0,102.89,50.0,6618.91,1
1564,42.0,280.21000000000004,0.0,19316.23,0
1565,39.0,264.7600000000001,51.0,16462.110000000004,0
1566,53.0,403.89,39.0,15278.139999999998,0
1567,62.0,431.00000000000006,93.0,20369.38,0
1568,40.0,261.03000000000003,72.0,14587.090000000006,0
1569,68.0,516.5600000000002,57.0,16535.75,0
1570,72.0,442.21999999999986,10.0,16983.660000000003,0
1571,81.0,570.2499999999999,106.0,20895.149999999987,0
1572,13.0,81.38,10.0,5024.19,1
1573,41.0,231.49,87.0,21786.969999999987,1
1574,83.0,561.0499999999998,0.0,16539.030000000002,0
1575,37.0,257.56,1.0,15763.7,0
1576,60.0,488.33,3.0,14134.37,0
1577,74.0,524.8900000000001,74.0,12199.749999999995,0
1578,79.0,647.6900000000004,1.0,11067.87,0
1579,24.0,163.74999999999997,0.0,14226.81,1
1580,63.0,470.91000000000014,0.0,13074.49,1
1581,19.0,107.51,0.0,38999.59,1
1582,32.0,187.89999999999995,0.0,37601.429999999986,1
1583,70.0,561.8500000000001,28.0,23850.759999999984,0
1584,27.0,192.57,105.0,23746.700000000004,1
1585,59.0,347.48,43.0,19856.239999999994,0
1586,50.0,357.5800000000001,0.0,13497.970000000005,0
1587,53.0,376.78000000000014,44.0,17334.120000000006,0
1588,42.0,288.5499999999999,76.0,15577.750000000002,0
1589,72.0,502.73999999999984,48.0,19178.13000000001,0
1590,86.0,605.8900000000002,25.0,16286.270000000004,0
1591,60.0,399.41,42.0,19499.62,0
1592,50.0,290.87,14.0,18472.84,0
1593,23.0,128.42,27.0,16320.86,0
1594,27.0,142.23000000000005,48.0,19480.660000000007,0
1595,58.0,397.48000000000013,62.0,15700.359999999995,0
1596,41.0,315.98,0.0,22927.95,0
1597,92.0,719.7100000000003,66.0,23827.529999999995,0
1598,0.0,0.0,28.0,16573.03,1
1599,19.0,135.51999999999998,48.0,13152.5,0
1600,85.0,601.1800000000004,55.0,16089.050000000005,1
1601,58.0,372.6,41.0,13658.110000000002,0
1602,21.0,182.85,0.0,22339.76,0
1603,37.0,266.33000000000004,62.0,22924.34,0
1604,95.0,614.9099999999999,0.0,13616.610000000002,0
1605,84.0,526.23,13.0,27464.550000000007,1
1606,102.0,752.6999999999997,19.0,24877.84,0
1607,44.0,280.42,19.0,19925.160000000007,0
1608,101.0,708.2699999999999,0.0,16216.94,1
1609,89.0,673.5200000000002,30.0,24001.47999999999,0
1610,78.0,566.4499999999998,38.0,17971.0,1
1611,79.0,526.9000000000002,39.0,9460.28,0
1612,42.0,298.9000000000001,45.0,20665.09,0
1613,41.0,248.86,47.0,21816.35,0
1614,47.0,335.13,50.0,16867.93,0
1615,91.0,643.8999999999999,103.0,22197.840000000004,0
1616,29.0,189.8,57.0,16472.83,0
1617,10.0,64.66,34.0,10590.070000000003,0
1618,48.0,322.6099999999998,73.0,18642.34,1
1619,96.0,620.43,37.0,12569.400000000005,0
1620,47.0,351.45,0.0,23721.15,0
1621,33.0,268.1,14.0,16784.340000000004,0
1622,74.0,545.52,47.0,13534.15,0
1623,23.0,169.25,20.0,7476.260000000001,0
1624,61.0,490.78,36.0,20422.52999999999,0
1625,38.0,271.41,14.0,8152.11,1
1626,21.0,148.63,62.0,6348.469999999998,1
1627,42.0,289.91,57.0,26951.220000000005,1
1628,85.0,509.61,4.0,26802.839999999986,0
1629,23.0,177.59,38.0,26186.6,0
1630,80.0,543.4999999999999,3.0,16831.9,0
1631,55.0,385.09,38.0,14962.13,0
1632,4.0,19.85,28.0,13107.42,0
1633,87.0,638.3100000000002,76.0,28239.489999999994,1
1634,51.0,412.0,137.0,12155.46,1
1635,68.0,464.62000000000006,6.0,5810.800000000001,0
1636,82.0,535.9599999999998,52.0,14259.080000000005,0
1637,50.0,282.86999999999995,53.0,13260.03,0
1638,63.0,468.6599999999999,0.0,11794.340000000002,0
1639,89.0,613.6400000000001,12.0,15973.02,0
1640,63.0,490.52000000000015,38.0,17260.020000000004,0
1641,130.0,936.6699999999997,129.0,25739.00000000001,1
1642,87.0,583.0200000000002,1.0,11213.97,0
1643,22.0,171.9,126.0,23256.079999999994,1
1644,61.0,374.88,10.0,18984.09,0
1645,97.0,664.39,36.0,18982.029999999995,0
1646,171.0,1146.59,99.0,16327.570000000003,1
1647,41.0,243.63,42.0,20579.460000000006,0
1648,153.0,1071.0800000000004,0.0,22770.070000000003,1
1649,0.0,0.0,211.0,27695.85999999999,1
1650,77.0,481.43,85.0,9765.0,1
1651,58.0,408.53,2.0,15346.040000000005,0
1652,112.0,717.8499999999998,128.0,27194.859999999993,1
1653,80.0,538.3899999999999,51.0,21691.459999999995,0
1654,45.0,317.55999999999995,10.0,16900.680000000004,0
1655,48.0,313.96,37.0,17915.920000000002,0
1656,66.0,470.97,31.0,22773.52,0
1657,104.0,684.88,0.0,24447.2,0
1658,111.0,899.74,0.0,26866.61,0
1659,27.0,170.58,23.0,21798.61,0
1660,61.0,420.18000000000006,40.0,17969.47000000001,0
1661,140.0,977.3200000000003,41.0,2263.44,1
1662,51.0,390.88999999999993,0.0,27233.52999999999,0
1663,42.0,275.74999999999994,46.0,11000.61,1
1664,84.0,666.2400000000001,64.0,14775.410000000002,0
1665,87.0,633.4399999999998,31.0,8237.769999999999,1
1666,81.0,435.42,7.0,18305.77,0
1667,10.0,63.03000000000001,0.0,2568.0,1
1668,10.0,61.85,3.0,8761.02,0
1669,0.0,0.0,19.0,17289.88,1
